nr,nazwa,pp,numberOfSeeds,seeds,totalNumberOfSeeds,numberOfNodes,step,infectedPerStep,infectedTotal,infectedTotalPercentage,computionalTime,limitPercentage
3,12,0.1,1,[104],1,1133,13,21,360,31.77405119152692,[],2
3,12,0.1,1,[104],1,1133,14,14,374,33.00970873786408,[],2
3,12,0.1,1,[104],1,1133,15,5,379,33.451015004413065,[],2
3,12,0.1,1,[104],1,1133,16,10,389,34.33362753751103,[],2
3,12,0.1,1,[104],1,1133,17,6,395,34.863195057369815,[],2
3,12,0.1,1,[104],1,1133,18,6,401,35.392762577228595,[],2
3,12,0.1,1,[104],1,1133,19,5,406,35.83406884377759,[],2
3,12,0.1,1,[104],1,1133,20,1,407,35.92233009708738,[],2
3,12,0.1,1,[104],1,1133,21,1,408,36.01059135039718,[],2
3,12,0.1,1,[104],1,1133,22,0,408,36.01059135039718,[],2
3,12,0.1,1,[71],2,1133,23,0,409,36.09885260370697,[],2
3,12,0.1,1,[577],3,1133,24,1,411,36.27537511032657,[],2
3,12,0.1,1,[577],3,1133,25,3,414,36.54015887025596,[],2
3,12,0.1,1,[577],3,1133,26,1,415,36.62842012356575,[],2
3,12,0.1,1,[577],3,1133,27,0,415,36.62842012356575,[],2
3,12,0.1,1,[133],4,1133,28,0,416,36.716681376875556,[],2
3,12,0.1,1,[115],5,1133,29,5,422,37.246248896734336,[],2
3,12,0.1,1,[115],5,1133,30,7,429,37.86407766990291,[],2
3,12,0.1,1,[115],5,1133,31,3,432,38.128861429832305,[],2
3,12,0.1,1,[115],5,1133,32,3,435,38.39364518976169,[],2
3,12,0.1,1,[115],5,1133,33,1,436,38.48190644307149,[],2
3,12,0.1,1,[115],5,1133,34,1,437,38.57016769638129,[],2
3,12,0.1,1,[115],5,1133,35,0,437,38.57016769638129,[],2
3,12,0.1,1,[105],6,1133,36,0,438,38.658428949691086,[],2
3,12,0.1,1,[459],7,1133,37,1,440,38.83495145631068,[],2
3,12,0.1,1,[459],7,1133,38,2,442,39.01147396293027,[],2
3,12,0.1,1,[459],7,1133,39,1,443,39.09973521624007,[],2
3,12,0.1,1,[459],7,1133,40,0,443,39.09973521624007,[],2
3,12,0.1,1,[482],8,1133,41,0,444,39.187996469549866,[],2
3,12,0.1,1,[467],9,1133,42,2,447,39.45278022947926,[],2
3,12,0.1,1,[467],9,1133,43,0,447,39.45278022947926,[],2
3,12,0.1,1,[451],10,1133,44,0,448,39.541041482789055,[],2
3,12,0.1,1,[366],11,1133,45,1,450,39.71756398940865,[],2
3,12,0.1,1,[366],11,1133,46,3,453,39.98234774933805,[],2
3,12,0.1,1,[366],11,1133,47,4,457,40.33539276257723,[],2
3,12,0.1,1,[366],11,1133,48,1,458,40.42365401588703,[],2
3,12,0.1,1,[366],11,1133,49,0,458,40.42365401588703,[],2
3,12,0.1,1,[597],12,1133,50,0,459,40.51191526919683,[],2
3,12,0.1,1,[92],13,1133,51,3,463,40.86496028243601,[],2
3,12,0.1,1,[92],13,1133,52,6,469,41.394527802294796,[],2
3,12,0.1,1,[92],13,1133,53,3,472,41.65931156222418,[],2
3,12,0.1,1,[92],13,1133,54,1,473,41.74757281553398,[],2
3,12,0.1,1,[92],13,1133,55,0,473,41.74757281553398,[],2
3,12,0.1,1,[312],14,1133,56,0,474,41.83583406884378,[],2
3,12,0.1,1,[307],15,1133,57,0,475,41.924095322153576,[],2
3,12,0.1,1,[6],16,1133,58,1,477,42.10061782877317,[],2
3,12,0.1,1,[6],16,1133,59,0,477,42.10061782877317,[],2
3,12,0.1,1,[1004],17,1133,60,0,478,42.18887908208296,[],2
3,12,0.1,1,[848],18,1133,61,2,481,42.453662842012356,[],2
3,12,0.1,1,[848],18,1133,62,1,482,42.54192409532215,[],2
3,12,0.1,1,[848],18,1133,63,1,483,42.63018534863195,[],2
3,12,0.1,1,[848],18,1133,64,1,484,42.71844660194174,[],2
3,12,0.1,1,[848],18,1133,65,1,485,42.806707855251545,[],2
3,12,0.1,1,[848],18,1133,66,1,486,42.89496910856134,[],2
3,12,0.1,1,[848],18,1133,67,0,486,42.89496910856134,[],2
3,12,0.1,1,[255],19,1133,68,0,487,42.983230361871136,[],2
3,12,0.1,1,[311],20,1133,69,2,490,43.24801412180053,[],2
3,12,0.1,1,[311],20,1133,70,0,490,43.24801412180053,[],2
3,12,0.1,1,[81],21,1133,71,0,491,43.336275375110326,[],2
3,12,0.1,1,[157],22,1133,72,1,493,43.51279788172992,[],2
3,12,0.1,1,[157],22,1133,73,0,493,43.51279788172992,[],2
3,12,0.1,2,"[104, 22]",2,1133,1,11,13,1.1473962930273611,[],2
3,12,0.1,2,"[104, 22]",2,1133,2,11,24,2.118270079435128,[],2
3,12,0.1,2,"[104, 22]",2,1133,3,30,54,4.766107678729038,[],2
3,12,0.1,2,"[104, 22]",2,1133,4,36,90,7.94351279788173,[],2
3,12,0.1,2,"[104, 22]",2,1133,5,51,141,12.444836716681378,[],2
3,12,0.1,2,"[104, 22]",2,1133,6,50,191,16.857899382171226,[],2
3,12,0.1,2,"[104, 22]",2,1133,7,51,242,21.35922330097087,[],2
3,12,0.1,2,"[104, 22]",2,1133,8,39,281,24.801412180052957,[],2
3,12,0.1,2,"[104, 22]",2,1133,9,35,316,27.890556045895853,[],2
3,12,0.1,2,"[104, 22]",2,1133,10,28,344,30.36187113857017,[],2
3,12,0.1,2,"[104, 22]",2,1133,11,21,365,32.21535745807591,[],2
3,12,0.1,2,"[104, 22]",2,1133,12,13,378,33.36275375110326,[],2
3,12,0.1,2,"[104, 22]",2,1133,13,7,385,33.980582524271846,[],2
3,12,0.1,2,"[104, 22]",2,1133,14,5,390,34.42188879082083,[],2
3,12,0.1,2,"[104, 22]",2,1133,15,5,395,34.863195057369815,[],2
3,12,0.1,2,"[104, 22]",2,1133,16,6,401,35.392762577228595,[],2
3,12,0.1,2,"[104, 22]",2,1133,17,5,406,35.83406884377759,[],2
3,12,0.1,2,"[104, 22]",2,1133,18,1,407,35.92233009708738,[],2
3,12,0.1,2,"[104, 22]",2,1133,19,1,408,36.01059135039718,[],2
3,12,0.1,2,"[104, 22]",2,1133,20,0,408,36.01059135039718,[],2
3,12,0.1,2,"[71, 577]",4,1133,21,0,410,36.18711385701677,[],2
3,12,0.1,2,"[133, 115]",6,1133,22,2,414,36.54015887025596,[],2
3,12,0.1,2,"[133, 115]",6,1133,23,9,423,37.33451015004413,[],2
3,12,0.1,2,"[133, 115]",6,1133,24,6,429,37.86407766990291,[],2
3,12,0.1,2,"[133, 115]",6,1133,25,3,432,38.128861429832305,[],2
3,12,0.1,2,"[133, 115]",6,1133,26,3,435,38.39364518976169,[],2
3,12,0.1,2,"[133, 115]",6,1133,27,1,436,38.48190644307149,[],2
3,12,0.1,2,"[133, 115]",6,1133,28,1,437,38.57016769638129,[],2
3,12,0.1,2,"[133, 115]",6,1133,29,0,437,38.57016769638129,[],2
3,12,0.1,2,"[105, 459]",8,1133,30,0,439,38.74669020300088,[],2
3,12,0.1,2,"[482, 467]",10,1133,31,3,444,39.187996469549866,[],2
3,12,0.1,2,"[482, 467]",10,1133,32,3,447,39.45278022947926,[],2
3,12,0.1,2,"[482, 467]",10,1133,33,0,447,39.45278022947926,[],2
3,12,0.1,2,"[451, 366]",12,1133,34,0,449,39.62930273609885,[],2
3,12,0.1,2,"[597, 686]",14,1133,35,2,453,39.98234774933805,[],2
3,12,0.1,2,"[597, 686]",14,1133,36,8,461,40.68843777581642,[],2
3,12,0.1,2,"[597, 686]",14,1133,37,2,463,40.86496028243601,[],2
3,12,0.1,2,"[597, 686]",14,1133,38,0,463,40.86496028243601,[],2
3,12,0.1,2,"[92, 312]",16,1133,39,0,465,41.04148278905561,[],2
3,12,0.1,2,"[307, 6]",18,1133,40,5,472,41.65931156222418,[],2
3,12,0.1,2,"[307, 6]",18,1133,41,4,476,42.01235657546337,[],2
3,12,0.1,2,"[307, 6]",18,1133,42,1,477,42.10061782877317,[],2
3,12,0.1,2,"[307, 6]",18,1133,43,0,477,42.10061782877317,[],2
3,12,0.1,2,"[1004, 848]",20,1133,44,0,479,42.27714033539276,[],2
3,12,0.1,2,"[255, 311]",22,1133,45,3,484,42.71844660194174,[],2
3,12,0.1,2,"[255, 311]",22,1133,46,3,487,42.983230361871136,[],2
3,12,0.1,2,"[255, 311]",22,1133,47,1,488,43.07149161518093,[],2
3,12,0.1,2,"[255, 311]",22,1133,48,1,489,43.15975286849073,[],2
3,12,0.1,2,"[255, 311]",22,1133,49,1,490,43.24801412180053,[],2
3,12,0.1,2,"[255, 311]",22,1133,50,0,490,43.24801412180053,[],2
3,12,0.1,2,"[81, 157]",24,1133,51,0,492,43.42453662842012,[],2
3,12,0.1,2,"[458, 346]",26,1133,52,1,495,43.689320388349515,[],2
3,12,0.1,2,"[458, 346]",26,1133,53,1,496,43.77758164165931,[],2
3,12,0.1,2,"[458, 346]",26,1133,54,0,496,43.77758164165931,[],2
3,12,0.1,2,"[84, 135]",28,1133,55,0,498,43.95410414827891,[],2
3,12,0.1,2,"[24, 417]",30,1133,56,2,502,44.3071491615181,[],2
3,12,0.1,2,"[24, 417]",30,1133,57,3,505,44.571932921447484,[],2
3,12,0.1,2,"[24, 417]",30,1133,58,1,506,44.66019417475729,[],2
3,12,0.1,2,"[24, 417]",30,1133,59,0,506,44.66019417475729,[],2
3,12,0.1,2,"[66, 339]",32,1133,60,0,508,44.83671668137688,[],2
3,12,0.1,2,"[554, 584]",34,1133,61,0,510,45.01323918799647,[],2
3,12,0.1,2,"[357, 730]",36,1133,62,1,513,45.27802294792586,[],2
3,12,0.1,2,"[357, 730]",36,1133,63,2,515,45.45454545454545,[],2
3,12,0.1,2,"[357, 730]",36,1133,64,0,515,45.45454545454545,[],2
3,12,0.1,2,"[192, 114]",38,1133,65,0,517,45.63106796116505,[],2
3,12,0.1,2,"[633, 143]",40,1133,66,2,521,45.98411297440423,[],2
3,12,0.1,2,"[633, 143]",40,1133,67,4,525,46.33715798764342,[],2
3,12,0.1,2,"[633, 143]",40,1133,68,0,525,46.33715798764342,[],2
3,12,0.1,2,"[431, 322]",42,1133,69,0,527,46.51368049426302,[],2
3,12,0.1,2,"[391, 74]",44,1133,70,0,529,46.69020300088261,[],2
3,12,0.1,4,"[104, 22, 332, 15]",4,1133,1,20,24,2.118270079435128,[],2
3,12,0.1,4,"[104, 22, 332, 15]",4,1133,2,22,46,4.060017652250663,[],2
3,12,0.1,4,"[104, 22, 332, 15]",4,1133,3,49,95,8.384819064430715,[],2
3,12,0.1,4,"[104, 22, 332, 15]",4,1133,4,57,152,13.415710503089143,[],2
3,12,0.1,4,"[104, 22, 332, 15]",4,1133,5,70,222,19.593998234774933,[],2
3,12,0.1,4,"[104, 22, 332, 15]",4,1133,6,58,280,24.71315092674316,[],2
3,12,0.1,4,"[104, 22, 332, 15]",4,1133,7,41,321,28.331862312444837,[],2
3,12,0.1,4,"[104, 22, 332, 15]",4,1133,8,16,337,29.74404236540159,[],2
3,12,0.1,4,"[104, 22, 332, 15]",4,1133,9,15,352,31.06796116504854,[],2
3,12,0.1,4,"[104, 22, 332, 15]",4,1133,10,13,365,32.21535745807591,[],2
3,12,0.1,4,"[104, 22, 332, 15]",4,1133,11,11,376,33.18623124448367,[],2
3,12,0.1,4,"[104, 22, 332, 15]",4,1133,12,9,385,33.980582524271846,[],2
3,12,0.1,4,"[104, 22, 332, 15]",4,1133,13,6,391,34.510150044130626,[],2
3,12,0.1,4,"[104, 22, 332, 15]",4,1133,14,4,395,34.863195057369815,[],2
3,12,0.1,4,"[104, 22, 332, 15]",4,1133,15,6,401,35.392762577228595,[],2
3,12,0.1,4,"[104, 22, 332, 15]",4,1133,16,5,406,35.83406884377759,[],2
3,12,0.1,4,"[104, 22, 332, 15]",4,1133,17,1,407,35.92233009708738,[],2
3,12,0.1,4,"[104, 22, 332, 15]",4,1133,18,1,408,36.01059135039718,[],2
3,12,0.1,4,"[104, 22, 332, 15]",4,1133,19,0,408,36.01059135039718,[],2
3,12,0.1,4,"[71, 577, 133, 115]",8,1133,20,0,412,36.36363636363637,[],2
3,12,0.1,4,"[105, 459, 482, 467]",12,1133,21,9,425,37.51103265666372,[],2
3,12,0.1,4,"[105, 459, 482, 467]",12,1133,22,12,437,38.57016769638129,[],2
3,12,0.1,4,"[105, 459, 482, 467]",12,1133,23,5,442,39.01147396293027,[],2
3,12,0.1,4,"[105, 459, 482, 467]",12,1133,24,3,445,39.27625772285966,[],2
3,12,0.1,4,"[105, 459, 482, 467]",12,1133,25,1,446,39.364518976169464,[],2
3,12,0.1,4,"[105, 459, 482, 467]",12,1133,26,1,447,39.45278022947926,[],2
3,12,0.1,4,"[105, 459, 482, 467]",12,1133,27,0,447,39.45278022947926,[],2
3,12,0.1,4,"[451, 366, 597, 686]",16,1133,28,0,451,39.80582524271845,[],2
3,12,0.1,4,"[92, 312, 307, 6]",20,1133,29,7,462,40.77669902912621,[],2
3,12,0.1,4,"[92, 312, 307, 6]",20,1133,30,11,473,41.74757281553398,[],2
3,12,0.1,4,"[92, 312, 307, 6]",20,1133,31,3,476,42.01235657546337,[],2
3,12,0.1,4,"[92, 312, 307, 6]",20,1133,32,1,477,42.10061782877317,[],2
3,12,0.1,4,"[92, 312, 307, 6]",20,1133,33,0,477,42.10061782877317,[],2
3,12,0.1,4,"[1004, 848, 255, 311]",24,1133,34,0,481,42.453662842012356,[],2
3,12,0.1,4,"[81, 157, 458, 346]",28,1133,35,5,490,43.24801412180053,[],2
3,12,0.1,4,"[81, 157, 458, 346]",28,1133,36,3,493,43.51279788172992,[],2
3,12,0.1,4,"[81, 157, 458, 346]",28,1133,37,1,494,43.60105913503972,[],2
3,12,0.1,4,"[81, 157, 458, 346]",28,1133,38,1,495,43.689320388349515,[],2
3,12,0.1,4,"[81, 157, 458, 346]",28,1133,39,1,496,43.77758164165931,[],2
3,12,0.1,4,"[81, 157, 458, 346]",28,1133,40,0,496,43.77758164165931,[],2
3,12,0.1,4,"[84, 135, 24, 417]",32,1133,41,0,500,44.1306266548985,[],2
3,12,0.1,4,"[66, 339, 554, 584]",36,1133,42,4,508,44.83671668137688,[],2
3,12,0.1,4,"[66, 339, 554, 584]",36,1133,43,3,511,45.10150044130627,[],2
3,12,0.1,4,"[66, 339, 554, 584]",36,1133,44,0,511,45.10150044130627,[],2
3,12,0.1,4,"[357, 730, 192, 114]",40,1133,45,0,515,45.45454545454545,[],2
3,12,0.1,4,"[633, 143, 431, 322]",44,1133,46,4,523,46.16063548102383,[],2
3,12,0.1,4,"[633, 143, 431, 322]",44,1133,47,4,527,46.51368049426302,[],2
3,12,0.1,4,"[633, 143, 431, 322]",44,1133,48,0,527,46.51368049426302,[],2
3,12,0.1,4,"[391, 74, 488, 846]",48,1133,49,0,531,46.8667255075022,[],2
3,12,0.1,4,"[409, 390, 907, 490]",52,1133,50,1,536,47.30803177405119,[],2
3,12,0.1,4,"[409, 390, 907, 490]",52,1133,51,1,537,47.39629302736098,[],2
3,12,0.1,4,"[409, 390, 907, 490]",52,1133,52,0,537,47.39629302736098,[],2
3,12,0.1,4,"[871, 398, 994, 957]",56,1133,53,0,541,47.74933804060018,[],2
3,12,0.1,4,"[893, 807, 376, 1008]",60,1133,54,2,547,48.27890556045896,[],2
3,12,0.1,4,"[893, 807, 376, 1008]",60,1133,55,1,548,48.36716681376876,[],2
3,12,0.1,4,"[893, 807, 376, 1008]",60,1133,56,1,549,48.45542806707856,[],2
3,12,0.1,4,"[893, 807, 376, 1008]",60,1133,57,0,549,48.45542806707856,[],2
3,12,0.1,4,"[854, 254, 350, 237]",64,1133,58,0,553,48.80847308031774,[],2
3,12,0.1,4,"[187, 560, 349, 818]",68,1133,59,0,557,49.16151809355693,[],2
3,12,0.1,4,"[314, 635, 744, 304]",72,1133,60,2,563,49.69108561341571,[],2
3,12,0.1,4,"[314, 635, 744, 304]",72,1133,61,5,568,50.1323918799647,[],2
3,12,0.1,4,"[314, 635, 744, 304]",72,1133,62,0,568,50.1323918799647,[],2
3,12,0.1,4,"[709, 229, 1034, 325]",76,1133,63,0,572,50.48543689320388,[],2
3,12,0.1,4,"[1000, 640, 77, 601]",80,1133,64,3,579,51.103265666372465,[],2
3,12,0.1,4,"[1000, 640, 77, 601]",80,1133,65,2,581,51.279788172992056,[],2
3,12,0.1,4,"[1000, 640, 77, 601]",80,1133,66,0,581,51.279788172992056,[],2
3,12,0.1,4,"[1104, 121, 476, 602]",84,1133,67,0,585,51.63283318623124,[],2
3,12,0.1,4,"[591, 259, 54, 883]",88,1133,68,0,589,51.985878199470434,[],2
3,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,1,41,49,4.324801412180053,[],2
3,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,2,51,100,8.8261253309797,[],2
3,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,3,55,155,13.680494263018536,[],2
3,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,4,61,216,19.064430714916153,[],2
3,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,5,65,281,24.801412180052957,[],2
3,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,6,53,334,29.479258605472197,[],2
3,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,7,30,364,32.12709620476611,[],2
3,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,8,12,376,33.18623124448367,[],2
3,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,9,8,384,33.89232127096205,[],2
3,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,10,12,396,34.95145631067961,[],2
3,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,11,8,404,35.65754633715799,[],2
3,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,12,4,408,36.01059135039718,[],2
3,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,13,0,408,36.01059135039718,[],2
3,12,0.1,8,"[71, 577, 133, 115, 105, 459, 482, 467]",16,1133,14,0,416,36.716681376875556,[],2
3,12,0.1,8,"[451, 366, 597, 686, 92, 312, 756, 307]",24,1133,15,14,438,38.658428949691086,[],2
3,12,0.1,8,"[451, 366, 597, 686, 92, 312, 756, 307]",24,1133,16,20,458,40.42365401588703,[],2
3,12,0.1,8,"[451, 366, 597, 686, 92, 312, 756, 307]",24,1133,17,12,470,41.48278905560459,[],2
3,12,0.1,8,"[451, 366, 597, 686, 92, 312, 756, 307]",24,1133,18,4,474,41.83583406884378,[],2
3,12,0.1,8,"[451, 366, 597, 686, 92, 312, 756, 307]",24,1133,19,1,475,41.924095322153576,[],2
3,12,0.1,8,"[451, 366, 597, 686, 92, 312, 756, 307]",24,1133,20,1,476,42.01235657546337,[],2
3,12,0.1,8,"[451, 366, 597, 686, 92, 312, 756, 307]",24,1133,21,0,476,42.01235657546337,[],2
3,12,0.1,8,"[6, 1004, 848, 255, 311, 81, 157, 458]",32,1133,22,0,484,42.71844660194174,[],2
3,12,0.1,8,"[346, 84, 135, 24, 417, 66, 339, 554]",40,1133,23,6,498,43.95410414827891,[],2
3,12,0.1,8,"[346, 84, 135, 24, 417, 66, 339, 554]",40,1133,24,6,504,44.48367166813769,[],2
3,12,0.1,8,"[346, 84, 135, 24, 417, 66, 339, 554]",40,1133,25,3,507,44.74845542806708,[],2
3,12,0.1,8,"[346, 84, 135, 24, 417, 66, 339, 554]",40,1133,26,1,508,44.83671668137688,[],2
3,12,0.1,8,"[346, 84, 135, 24, 417, 66, 339, 554]",40,1133,27,1,509,44.92497793468667,[],2
3,12,0.1,8,"[346, 84, 135, 24, 417, 66, 339, 554]",40,1133,28,0,509,44.92497793468667,[],2
3,12,0.1,8,"[584, 357, 730, 192, 114, 633, 143, 431]",48,1133,29,0,517,45.63106796116505,[],2
3,12,0.1,8,"[322, 391, 74, 488, 846, 409, 390, 907]",56,1133,30,8,533,47.0432480141218,[],2
3,12,0.1,8,"[322, 391, 74, 488, 846, 409, 390, 907]",56,1133,31,3,536,47.30803177405119,[],2
3,12,0.1,8,"[322, 391, 74, 488, 846, 409, 390, 907]",56,1133,32,0,536,47.30803177405119,[],2
3,12,0.1,8,"[490, 871, 398, 994, 957, 893, 807, 376]",64,1133,33,0,544,48.014121800529566,[],2
3,12,0.1,8,"[1008, 854, 254, 350, 237, 187, 560, 349]",72,1133,34,3,555,48.98499558693734,[],2
3,12,0.1,8,"[1008, 854, 254, 350, 237, 187, 560, 349]",72,1133,35,2,557,49.16151809355693,[],2
3,12,0.1,8,"[1008, 854, 254, 350, 237, 187, 560, 349]",72,1133,36,0,557,49.16151809355693,[],2
3,12,0.1,8,"[818, 314, 635, 744, 304, 709, 229, 1034]",80,1133,37,0,565,49.86760812003531,[],2
3,12,0.1,8,"[325, 1000, 640, 77, 601, 1104, 121, 476]",88,1133,38,8,581,51.279788172992056,[],2
3,12,0.1,8,"[325, 1000, 640, 77, 601, 1104, 121, 476]",88,1133,39,3,584,51.54457193292144,[],2
3,12,0.1,8,"[325, 1000, 640, 77, 601, 1104, 121, 476]",88,1133,40,0,584,51.54457193292144,[],2
3,12,0.1,8,"[602, 591, 259, 54, 883, 956, 461, 987]",96,1133,41,0,592,52.25066195939982,[],2
3,12,0.1,8,"[444, 880, 1018, 1079, 432, 1086, 403, 1077]",104,1133,42,4,604,53.30979699911739,[],2
3,12,0.1,8,"[444, 880, 1018, 1079, 432, 1086, 403, 1077]",104,1133,43,1,605,53.398058252427184,[],2
3,12,0.1,8,"[444, 880, 1018, 1079, 432, 1086, 403, 1077]",104,1133,44,0,605,53.398058252427184,[],2
3,12,0.1,8,"[486, 653, 222, 902, 980, 455, 352, 867]",112,1133,45,0,613,54.10414827890556,[],2
3,12,0.1,8,"[565, 770, 592, 901, 1052, 159, 103, 368]",120,1133,46,3,624,55.07502206531333,[],2
3,12,0.1,8,"[565, 770, 592, 901, 1052, 159, 103, 368]",120,1133,47,2,626,55.25154457193292,[],2
3,12,0.1,8,"[565, 770, 592, 901, 1052, 159, 103, 368]",120,1133,48,0,626,55.25154457193292,[],2
3,12,0.1,8,"[978, 243, 310, 811, 154, 668, 930, 1061]",128,1133,49,0,634,55.957634598411296,[],2
3,12,0.1,8,"[27, 696, 401, 306, 1097, 858, 272, 329]",136,1133,50,1,643,56.75198587819948,[],2
3,12,0.1,8,"[27, 696, 401, 306, 1097, 858, 272, 329]",136,1133,51,1,644,56.84024713150927,[],2
3,12,0.1,8,"[27, 696, 401, 306, 1097, 858, 272, 329]",136,1133,52,0,644,56.84024713150927,[],2
3,12,0.1,8,"[335, 989, 1022, 742, 760, 801, 836, 860]",144,1133,53,0,652,57.54633715798765,[],2
3,12,0.1,8,"[1067, 1085, 868, 888, 140, 631, 939, 996]",152,1133,54,1,661,58.34068843777581,[],2
3,12,0.1,8,"[1067, 1085, 868, 888, 140, 631, 939, 996]",152,1133,55,0,661,58.34068843777581,[],2
3,12,0.1,8,"[245, 504, 621, 642, 386, 526, 527, 14]",160,1133,56,0,669,59.04677846425419,[],2
3,12,0.1,8,"[281, 371, 163, 283, 556, 794, 249, 598]",168,1133,57,0,677,59.75286849073257,[],2
3,12,0.1,8,"[420, 60, 276, 303, 348, 513, 534, 559]",176,1133,58,0,685,60.458958517210945,[],2
3,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,1,72,88,7.766990291262135,[],2
3,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,2,85,173,15.26919682259488,[],2
3,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,3,72,245,21.624007060900265,[],2
3,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,4,64,309,27.27272727272727,[],2
3,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,5,45,354,31.24448367166814,[],2
3,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,6,27,381,33.627537511032656,[],2
3,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,7,15,396,34.95145631067961,[],2
3,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,8,8,404,35.65754633715799,[],2
3,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,9,4,408,36.01059135039718,[],2
3,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,10,4,412,36.36363636363637,[],2
3,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,11,3,415,36.62842012356575,[],2
3,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,12,0,415,36.62842012356575,[],2
3,12,0.1,16,"[133, 115, 105, 459, 482, 467, 451, 366, 597, 686, 92, 312, 756, 307, 6, 1004]",32,1133,13,0,431,38.0406001765225,[],2
3,12,0.1,16,"[848, 705, 255, 311, 81, 39, 157, 458, 346, 485, 84, 135, 463, 1068, 24, 417]",48,1133,14,24,471,41.57105030891439,[],2
3,12,0.1,16,"[848, 705, 255, 311, 81, 39, 157, 458, 346, 485, 84, 135, 463, 1068, 24, 417]",48,1133,15,20,491,43.336275375110326,[],2
3,12,0.1,16,"[848, 705, 255, 311, 81, 39, 157, 458, 346, 485, 84, 135, 463, 1068, 24, 417]",48,1133,16,7,498,43.95410414827891,[],2
3,12,0.1,16,"[848, 705, 255, 311, 81, 39, 157, 458, 346, 485, 84, 135, 463, 1068, 24, 417]",48,1133,17,4,502,44.3071491615181,[],2
3,12,0.1,16,"[848, 705, 255, 311, 81, 39, 157, 458, 346, 485, 84, 135, 463, 1068, 24, 417]",48,1133,18,2,504,44.48367166813769,[],2
3,12,0.1,16,"[848, 705, 255, 311, 81, 39, 157, 458, 346, 485, 84, 135, 463, 1068, 24, 417]",48,1133,19,2,506,44.66019417475729,[],2
3,12,0.1,16,"[848, 705, 255, 311, 81, 39, 157, 458, 346, 485, 84, 135, 463, 1068, 24, 417]",48,1133,20,0,506,44.66019417475729,[],2
3,12,0.1,16,"[66, 339, 554, 584, 357, 730, 192, 114, 633, 143, 431, 322, 391, 74, 488, 846]",64,1133,21,0,522,46.072374227714036,[],2
3,12,0.1,16,"[409, 390, 907, 490, 871, 398, 994, 957, 893, 807, 376, 1008, 854, 254, 350, 237]",80,1133,22,9,547,48.27890556045896,[],2
3,12,0.1,16,"[409, 390, 907, 490, 871, 398, 994, 957, 893, 807, 376, 1008, 854, 254, 350, 237]",80,1133,23,5,552,48.720211827007944,[],2
3,12,0.1,16,"[409, 390, 907, 490, 871, 398, 994, 957, 893, 807, 376, 1008, 854, 254, 350, 237]",80,1133,24,1,553,48.80847308031774,[],2
3,12,0.1,16,"[409, 390, 907, 490, 871, 398, 994, 957, 893, 807, 376, 1008, 854, 254, 350, 237]",80,1133,25,0,553,48.80847308031774,[],2
3,12,0.1,16,"[187, 560, 349, 818, 314, 635, 744, 304, 709, 229, 1034, 325, 1000, 640, 77, 601]",96,1133,26,0,569,50.220653133274496,[],2
