nr,nazwa,pp,numberOfSeeds,seeds,numberOfNodes,step,infectedPerStep,infectedTotal,infectedTotalPercentage,computionalTime,limitPercentage
7,12,0.1,1,[22],3,20,0,367,32.3918799646955,[],3
7,12,0.1,1,[13],4,21,0,368,32.4801412180053,[],3
7,12,0.1,1,[433],5,22,0,369,32.568402471315096,[],3
7,12,0.1,1,[482],6,23,4,374,33.00970873786408,[],3
7,12,0.1,1,[482],6,24,8,382,33.71579876434245,[],3
7,12,0.1,1,[482],6,25,5,387,34.15710503089144,[],3
7,12,0.1,1,[482],6,26,4,391,34.510150044130626,[],3
7,12,0.1,1,[482],6,27,1,392,34.59841129744042,[],3
7,12,0.1,1,[482],6,28,1,393,34.68667255075022,[],3
7,12,0.1,1,[482],6,29,0,393,34.68667255075022,[],3
7,12,0.1,1,[453],7,30,0,394,34.77493380406001,[],3
7,12,0.1,1,[20],8,31,2,397,35.039717563989406,[],3
7,12,0.1,1,[20],8,32,5,402,35.48102383053839,[],3
7,12,0.1,1,[20],8,33,4,406,35.83406884377759,[],3
7,12,0.1,1,[20],8,34,1,407,35.92233009708738,[],3
7,12,0.1,1,[20],8,35,0,407,35.92233009708738,[],3
7,12,0.1,1,[553],9,36,0,408,36.01059135039718,[],3
7,12,0.1,1,[130],10,37,2,411,36.27537511032657,[],3
7,12,0.1,1,[130],10,38,2,413,36.45189761694616,[],3
7,12,0.1,1,[130],10,39,2,415,36.62842012356575,[],3
7,12,0.1,1,[130],10,40,0,415,36.62842012356575,[],3
7,12,0.1,1,[494],11,41,0,416,36.716681376875556,[],3
7,12,0.1,1,[29],12,42,1,418,36.89320388349515,[],3
7,12,0.1,1,[29],12,43,0,418,36.89320388349515,[],3
7,12,0.1,1,[79],13,44,0,419,36.98146513680494,[],3
7,12,0.1,1,[611],14,45,1,421,37.15798764342454,[],3
7,12,0.1,1,[611],14,46,2,423,37.33451015004413,[],3
7,12,0.1,1,[611],14,47,1,424,37.42277140335393,[],3
7,12,0.1,1,[611],14,48,0,424,37.42277140335393,[],3
7,12,0.1,1,[312],15,49,0,425,37.51103265666372,[],3
7,12,0.1,1,[1004],16,50,1,427,37.68755516328332,[],3
7,12,0.1,1,[1004],16,51,1,428,37.775816416593116,[],3
7,12,0.1,1,[1004],16,52,0,428,37.775816416593116,[],3
7,12,0.1,1,[188],17,53,0,429,37.86407766990291,[],3
7,12,0.1,1,[211],18,54,2,432,38.128861429832305,[],3
7,12,0.1,1,[211],18,55,3,435,38.39364518976169,[],3
7,12,0.1,1,[211],18,56,1,436,38.48190644307149,[],3
7,12,0.1,1,[211],18,57,0,436,38.48190644307149,[],3
7,12,0.1,1,[145],19,58,0,437,38.57016769638129,[],3
7,12,0.1,1,[268],20,59,1,439,38.74669020300088,[],3
7,12,0.1,1,[268],20,60,0,439,38.74669020300088,[],3
7,12,0.1,1,[157],21,61,0,440,38.83495145631068,[],3
7,12,0.1,1,[583],22,62,2,443,39.09973521624007,[],3
7,12,0.1,1,[583],22,63,1,444,39.187996469549866,[],3
7,12,0.1,1,[583],22,64,0,444,39.187996469549866,[],3
7,12,0.1,1,[724],23,65,0,445,39.27625772285966,[],3
7,12,0.1,1,[457],24,66,1,447,39.45278022947926,[],3
7,12,0.1,1,[457],24,67,2,449,39.62930273609885,[],3
7,12,0.1,1,[457],24,68,0,449,39.62930273609885,[],3
7,12,0.1,1,[847],25,69,0,450,39.71756398940865,[],3
7,12,0.1,1,[554],26,70,1,452,39.894086496028244,[],3
7,12,0.1,1,[554],26,71,0,452,39.894086496028244,[],3
7,12,0.1,1,[217],27,72,0,453,39.98234774933805,[],3
7,12,0.1,1,[823],28,73,1,455,40.15887025595764,[],3
7,12,0.1,1,[823],28,74,2,457,40.33539276257723,[],3
7,12,0.1,1,[823],28,75,0,457,40.33539276257723,[],3
7,12,0.1,1,[366],29,76,0,458,40.42365401588703,[],3
7,12,0.1,1,[846],30,77,2,461,40.68843777581642,[],3
7,12,0.1,1,[846],30,78,1,462,40.77669902912621,[],3
7,12,0.1,1,[846],30,79,0,462,40.77669902912621,[],3
7,12,0.1,1,[660],31,80,0,463,40.86496028243601,[],3
7,12,0.1,1,[835],32,81,3,467,41.2180052956752,[],3
7,12,0.1,1,[835],32,82,1,468,41.30626654898499,[],3
7,12,0.1,1,[835],32,83,0,468,41.30626654898499,[],3
7,12,0.1,1,[1068],33,84,0,469,41.394527802294796,[],3
7,12,0.1,2,"[104, 22]",2,1,10,12,1.059135039717564,[],3
7,12,0.1,2,"[104, 22]",2,2,12,24,2.118270079435128,[],3
7,12,0.1,2,"[104, 22]",2,3,23,47,4.148278905560459,[],3
7,12,0.1,2,"[104, 22]",2,4,56,103,9.090909090909092,[],3
7,12,0.1,2,"[104, 22]",2,5,70,173,15.26919682259488,[],3
7,12,0.1,2,"[104, 22]",2,6,66,239,21.09443954104148,[],3
7,12,0.1,2,"[104, 22]",2,7,49,288,25.419240953221532,[],3
7,12,0.1,2,"[104, 22]",2,8,35,323,28.508384819064432,[],3
7,12,0.1,2,"[104, 22]",2,9,20,343,30.27360988526037,[],3
7,12,0.1,2,"[104, 22]",2,10,15,358,31.597528684907328,[],3
7,12,0.1,2,"[104, 22]",2,11,5,363,32.038834951456316,[],3
7,12,0.1,2,"[104, 22]",2,12,1,364,32.12709620476611,[],3
7,12,0.1,2,"[104, 22]",2,13,0,364,32.12709620476611,[],3
7,12,0.1,2,"[182, 433]",4,14,0,366,32.3036187113857,[],3
7,12,0.1,2,"[13, 453]",6,15,6,374,33.00970873786408,[],3
7,12,0.1,2,"[13, 453]",6,16,9,383,33.80406001765225,[],3
7,12,0.1,2,"[13, 453]",6,17,5,388,34.24536628420123,[],3
7,12,0.1,2,"[13, 453]",6,18,5,393,34.68667255075022,[],3
7,12,0.1,2,"[13, 453]",6,19,1,394,34.77493380406001,[],3
7,12,0.1,2,"[13, 453]",6,20,1,395,34.863195057369815,[],3
7,12,0.1,2,"[13, 453]",6,21,0,395,34.863195057369815,[],3
7,12,0.1,2,"[482, 20]",8,22,0,397,35.039717563989406,[],3
7,12,0.1,2,"[553, 494]",10,23,4,403,35.56928508384819,[],3
7,12,0.1,2,"[553, 494]",10,24,8,411,36.27537511032657,[],3
7,12,0.1,2,"[553, 494]",10,25,3,414,36.54015887025596,[],3
7,12,0.1,2,"[553, 494]",10,26,2,416,36.716681376875556,[],3
7,12,0.1,2,"[553, 494]",10,27,0,416,36.716681376875556,[],3
7,12,0.1,2,"[130, 29]",12,28,0,418,36.89320388349515,[],3
7,12,0.1,2,"[79, 611]",14,29,0,420,37.06972639011474,[],3
7,12,0.1,2,"[312, 1004]",16,30,3,425,37.51103265666372,[],3
7,12,0.1,2,"[312, 1004]",16,31,3,428,37.775816416593116,[],3
7,12,0.1,2,"[312, 1004]",16,32,0,428,37.775816416593116,[],3
7,12,0.1,2,"[188, 211]",18,33,0,430,37.95233892321271,[],3
7,12,0.1,2,"[145, 268]",20,34,3,435,38.39364518976169,[],3
7,12,0.1,2,"[145, 268]",20,35,3,438,38.658428949691086,[],3
7,12,0.1,2,"[145, 268]",20,36,1,439,38.74669020300088,[],3
7,12,0.1,2,"[145, 268]",20,37,0,439,38.74669020300088,[],3
7,12,0.1,2,"[157, 583]",22,38,0,441,38.92321270962047,[],3
7,12,0.1,2,"[724, 457]",24,39,2,445,39.27625772285966,[],3
7,12,0.1,2,"[724, 457]",24,40,4,449,39.62930273609885,[],3
7,12,0.1,2,"[724, 457]",24,41,0,449,39.62930273609885,[],3
7,12,0.1,2,"[847, 554]",26,42,0,451,39.80582524271845,[],3
7,12,0.1,2,"[217, 823]",28,43,1,454,40.07060900264784,[],3
7,12,0.1,2,"[217, 823]",28,44,1,455,40.15887025595764,[],3
7,12,0.1,2,"[217, 823]",28,45,2,457,40.33539276257723,[],3
7,12,0.1,2,"[217, 823]",28,46,0,457,40.33539276257723,[],3
7,12,0.1,2,"[366, 846]",30,47,0,459,40.51191526919683,[],3
7,12,0.1,2,"[848, 660]",32,48,3,464,40.95322153574581,[],3
7,12,0.1,2,"[848, 660]",32,49,4,468,41.30626654898499,[],3
7,12,0.1,2,"[848, 660]",32,50,1,469,41.394527802294796,[],3
7,12,0.1,2,"[848, 660]",32,51,0,469,41.394527802294796,[],3
7,12,0.1,1,[835],33,52,0,470,41.48278905560459,[],3
7,12,0.1,4,"[104, 22, 332, 15]",4,1,24,28,2.471315092674316,[],3
7,12,0.1,4,"[104, 22, 332, 15]",4,2,30,58,5.119152691968226,[],3
7,12,0.1,4,"[104, 22, 332, 15]",4,3,51,109,9.620476610767872,[],3
7,12,0.1,4,"[104, 22, 332, 15]",4,4,75,184,16.24007060900265,[],3
7,12,0.1,4,"[104, 22, 332, 15]",4,5,72,256,22.594880847308033,[],3
7,12,0.1,4,"[104, 22, 332, 15]",4,6,49,305,26.919682259488088,[],3
7,12,0.1,4,"[104, 22, 332, 15]",4,7,34,339,29.92056487202118,[],3
7,12,0.1,4,"[104, 22, 332, 15]",4,8,18,357,31.509267431597525,[],3
7,12,0.1,4,"[104, 22, 332, 15]",4,9,2,359,31.685789938217123,[],3
7,12,0.1,4,"[104, 22, 332, 15]",4,10,2,361,31.862312444836714,[],3
7,12,0.1,4,"[104, 22, 332, 15]",4,11,2,363,32.038834951456316,[],3
7,12,0.1,4,"[104, 22, 332, 15]",4,12,1,364,32.12709620476611,[],3
7,12,0.1,4,"[104, 22, 332, 15]",4,13,0,364,32.12709620476611,[],3
7,12,0.1,4,"[182, 433, 13, 482]",8,14,0,368,32.4801412180053,[],3
7,12,0.1,4,"[453, 298, 553, 20]",12,15,7,379,33.451015004413065,[],3
7,12,0.1,4,"[453, 298, 553, 20]",12,16,16,395,34.863195057369815,[],3
7,12,0.1,4,"[453, 298, 553, 20]",12,17,10,405,35.745807590467784,[],3
7,12,0.1,4,"[453, 298, 553, 20]",12,18,8,413,36.45189761694616,[],3
7,12,0.1,4,"[453, 298, 553, 20]",12,19,1,414,36.54015887025596,[],3
7,12,0.1,4,"[453, 298, 553, 20]",12,20,1,415,36.62842012356575,[],3
7,12,0.1,4,"[453, 298, 553, 20]",12,21,0,415,36.62842012356575,[],3
7,12,0.1,4,"[494, 130, 29, 79]",16,22,0,419,36.98146513680494,[],3
7,12,0.1,4,"[611, 312, 1004, 188]",20,23,2,425,37.51103265666372,[],3
7,12,0.1,4,"[611, 312, 1004, 188]",20,24,6,431,38.0406001765225,[],3
7,12,0.1,4,"[611, 312, 1004, 188]",20,25,3,434,38.305383936451896,[],3
7,12,0.1,4,"[611, 312, 1004, 188]",20,26,1,435,38.39364518976169,[],3
7,12,0.1,4,"[611, 312, 1004, 188]",20,27,0,435,38.39364518976169,[],3
7,12,0.1,4,"[211, 145, 268, 157]",24,28,0,439,38.74669020300088,[],3
7,12,0.1,4,"[583, 457, 847, 554]",28,29,4,447,39.45278022947926,[],3
7,12,0.1,4,"[583, 457, 847, 554]",28,30,4,451,39.80582524271845,[],3
7,12,0.1,4,"[583, 457, 847, 554]",28,31,0,451,39.80582524271845,[],3
7,12,0.1,4,"[217, 823, 366, 848]",32,32,0,455,40.15887025595764,[],3
7,12,0.1,1,[724],33,33,4,460,40.60017652250662,[],3
7,12,0.1,1,[724],33,34,4,464,40.95322153574581,[],3
7,12,0.1,1,[724],33,35,0,464,40.95322153574581,[],3
7,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1,41,49,4.324801412180053,[],3
7,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,2,50,99,8.737864077669903,[],3
7,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,3,64,163,14.386584289496913,[],3
7,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,4,67,230,20.30008826125331,[],3
7,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,5,58,288,25.419240953221532,[],3
7,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,6,43,331,29.21447484554281,[],3
7,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,7,25,356,31.42100617828773,[],3
7,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,8,7,363,32.038834951456316,[],3
7,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,9,1,364,32.12709620476611,[],3
7,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,10,0,364,32.12709620476611,[],3
7,12,0.1,8,"[182, 433, 13, 482, 453, 298, 553, 20]",16,11,0,372,32.83318623124448,[],3
7,12,0.1,8,"[92, 589, 725, 597, 686, 286, 130, 611]",24,12,11,391,34.510150044130626,[],3
7,12,0.1,8,"[92, 589, 725, 597, 686, 286, 130, 611]",24,13,19,410,36.18711385701677,[],3
7,12,0.1,8,"[92, 589, 725, 597, 686, 286, 130, 611]",24,14,7,417,36.80494263018535,[],3
7,12,0.1,8,"[92, 589, 725, 597, 686, 286, 130, 611]",24,15,3,420,37.06972639011474,[],3
7,12,0.1,8,"[92, 589, 725, 597, 686, 286, 130, 611]",24,16,0,420,37.06972639011474,[],3
7,12,0.1,8,"[494, 29, 79, 312, 1004, 188, 145, 157]",32,17,0,428,37.775816416593116,[],3
7,12,0.1,1,[211],33,18,9,438,38.658428949691086,[],3
7,12,0.1,1,[211],33,19,4,442,39.01147396293027,[],3
7,12,0.1,1,[211],33,20,1,443,39.09973521624007,[],3
7,12,0.1,1,[211],33,21,0,443,39.09973521624007,[],3
7,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1,76,92,8.120035304501325,[],3
7,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,2,75,167,14.739629302736098,[],3
7,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,3,72,239,21.09443954104148,[],3
7,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,4,60,299,26.3901147396293,[],3
7,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,5,42,341,30.097087378640776,[],3
7,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,6,25,366,32.3036187113857,[],3
7,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,7,6,372,32.83318623124448,[],3
7,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,8,0,372,32.83318623124448,[],3
7,12,0.1,16,"[182, 433, 13, 482, 453, 553, 589, 597, 298, 686, 494, 611, 130, 92, 312, 723]",32,9,0,388,34.24536628420123,[],3
7,12,0.1,1,[725],33,10,19,408,36.01059135039718,[],3
7,12,0.1,1,[725],33,11,11,419,36.98146513680494,[],3
7,12,0.1,1,[725],33,12,3,422,37.246248896734336,[],3
7,12,0.1,1,[725],33,13,2,424,37.42277140335393,[],3
7,12,0.1,1,[725],33,14,0,424,37.42277140335393,[],3
10,12,0.1,1,[104],1,1,4,5,0.44130626654898497,[],3
10,12,0.1,1,[104],1,2,2,7,0.617828773168579,[],3
10,12,0.1,1,[104],1,3,7,14,1.235657546337158,[],3
10,12,0.1,1,[104],1,4,4,18,1.5887025595763458,[],3
10,12,0.1,1,[104],1,5,5,23,2.0300088261253313,[],3
10,12,0.1,1,[104],1,6,7,30,2.64783759929391,[],3
10,12,0.1,1,[104],1,7,17,47,4.148278905560459,[],3
10,12,0.1,1,[104],1,8,22,69,6.090026478375993,[],3
10,12,0.1,1,[104],1,9,34,103,9.090909090909092,[],3
10,12,0.1,1,[104],1,10,42,145,12.797881729920565,[],3
10,12,0.1,1,[104],1,11,56,201,17.740511915269195,[],3
10,12,0.1,1,[104],1,12,50,251,22.15357458075905,[],3
10,12,0.1,1,[104],1,13,48,299,26.3901147396293,[],3
10,12,0.1,1,[104],1,14,30,329,29.037952338923212,[],3
10,12,0.1,1,[104],1,15,22,351,30.979699911738745,[],3
10,12,0.1,1,[104],1,16,12,363,32.038834951456316,[],3
10,12,0.1,1,[104],1,17,9,372,32.83318623124448,[],3
10,12,0.1,1,[104],1,18,7,379,33.451015004413065,[],3
10,12,0.1,1,[104],1,19,4,383,33.80406001765225,[],3
10,12,0.1,1,[104],1,20,2,385,33.980582524271846,[],3
10,12,0.1,1,[104],1,21,2,387,34.15710503089144,[],3
10,12,0.1,1,[104],1,22,1,388,34.24536628420123,[],3
10,12,0.1,1,[104],1,23,0,388,34.24536628420123,[],3
10,12,0.1,1,[22],2,24,0,389,34.33362753751103,[],3
10,12,0.1,1,[577],3,25,2,392,34.59841129744042,[],3
10,12,0.1,1,[577],3,26,2,394,34.77493380406001,[],3
10,12,0.1,1,[577],3,27,1,395,34.863195057369815,[],3
10,12,0.1,1,[577],3,28,0,395,34.863195057369815,[],3
10,12,0.1,1,[375],4,29,0,396,34.95145631067961,[],3
10,12,0.1,1,[13],5,30,2,399,35.216240070609004,[],3
10,12,0.1,1,[13],5,31,2,401,35.392762577228595,[],3
10,12,0.1,1,[13],5,32,1,402,35.48102383053839,[],3
10,12,0.1,1,[13],5,33,0,402,35.48102383053839,[],3
10,12,0.1,1,[587],6,34,0,403,35.56928508384819,[],3
10,12,0.1,1,[354],7,35,0,404,35.65754633715799,[],3
10,12,0.1,1,[453],8,36,0,405,35.745807590467784,[],3
10,12,0.1,1,[611],9,37,2,408,36.01059135039718,[],3
10,12,0.1,1,[611],9,38,3,411,36.27537511032657,[],3
10,12,0.1,1,[611],9,39,1,412,36.36363636363637,[],3
10,12,0.1,1,[611],9,40,0,412,36.36363636363637,[],3
10,12,0.1,1,[181],10,41,0,413,36.45189761694616,[],3
10,12,0.1,1,[597],11,42,0,414,36.54015887025596,[],3
10,12,0.1,1,[286],12,43,0,415,36.62842012356575,[],3
10,12,0.1,1,[130],13,44,1,417,36.80494263018535,[],3
10,12,0.1,1,[130],13,45,4,421,37.15798764342454,[],3
10,12,0.1,1,[130],13,46,3,424,37.42277140335393,[],3
10,12,0.1,1,[130],13,47,0,424,37.42277140335393,[],3
10,12,0.1,1,[686],14,48,0,425,37.51103265666372,[],3
10,12,0.1,1,[367],15,49,0,426,37.59929390997352,[],3
10,12,0.1,1,[321],16,50,0,427,37.68755516328332,[],3
10,12,0.1,1,[457],17,51,1,429,37.86407766990291,[],3
10,12,0.1,1,[457],17,52,1,430,37.95233892321271,[],3
10,12,0.1,1,[457],17,53,0,430,37.95233892321271,[],3
10,12,0.1,1,[81],18,54,0,431,38.0406001765225,[],3
10,12,0.1,1,[414],19,55,2,434,38.305383936451896,[],3
10,12,0.1,1,[414],19,56,2,436,38.48190644307149,[],3
10,12,0.1,1,[414],19,57,6,442,39.01147396293027,[],3
10,12,0.1,1,[414],19,58,5,447,39.45278022947926,[],3
10,12,0.1,1,[414],19,59,1,448,39.541041482789055,[],3
10,12,0.1,1,[414],19,60,0,448,39.541041482789055,[],3
10,12,0.1,1,[346],20,61,0,449,39.62930273609885,[],3
10,12,0.1,1,[255],21,62,2,452,39.894086496028244,[],3
10,12,0.1,1,[255],21,63,2,454,40.07060900264784,[],3
10,12,0.1,1,[255],21,64,0,454,40.07060900264784,[],3
10,12,0.1,1,[531],22,65,0,455,40.15887025595764,[],3
10,12,0.1,1,[157],23,66,2,458,40.42365401588703,[],3
10,12,0.1,1,[157],23,67,1,459,40.51191526919683,[],3
10,12,0.1,1,[157],23,68,0,459,40.51191526919683,[],3
10,12,0.1,1,[659],24,69,0,460,40.60017652250662,[],3
10,12,0.1,1,[79],25,70,1,462,40.77669902912621,[],3
10,12,0.1,1,[79],25,71,1,463,40.86496028243601,[],3
10,12,0.1,1,[79],25,72,0,463,40.86496028243601,[],3
10,12,0.1,1,[339],26,73,0,464,40.95322153574581,[],3
10,12,0.1,1,[135],27,74,0,465,41.04148278905561,[],3
10,12,0.1,1,[91],28,75,0,466,41.1297440423654,[],3
10,12,0.1,1,[730],29,76,2,469,41.394527802294796,[],3
10,12,0.1,1,[730],29,77,0,469,41.394527802294796,[],3
10,12,0.1,1,[835],30,78,0,470,41.48278905560459,[],3
10,12,0.1,1,[307],31,79,0,471,41.57105030891439,[],3
10,12,0.1,1,[975],32,80,3,475,41.924095322153576,[],3
10,12,0.1,1,[975],32,81,1,476,42.01235657546337,[],3
10,12,0.1,1,[975],32,82,0,476,42.01235657546337,[],3
10,12,0.1,1,[55],33,83,0,477,42.10061782877317,[],3
10,12,0.1,2,"[104, 22]",2,1,6,8,0.706090026478376,[],3
10,12,0.1,2,"[104, 22]",2,2,4,12,1.059135039717564,[],3
10,12,0.1,2,"[104, 22]",2,3,9,21,1.8534863195057367,[],3
10,12,0.1,2,"[104, 22]",2,4,8,29,2.559576345984113,[],3
10,12,0.1,2,"[104, 22]",2,5,10,39,3.442188879082083,[],3
10,12,0.1,2,"[104, 22]",2,6,17,56,4.942630185348632,[],3
10,12,0.1,2,"[104, 22]",2,7,29,85,7.502206531332744,[],3
10,12,0.1,2,"[104, 22]",2,8,38,123,10.85613415710503,[],3
10,12,0.1,2,"[104, 22]",2,9,41,164,14.474845542806708,[],3
10,12,0.1,2,"[104, 22]",2,10,48,212,18.711385701676964,[],3
10,12,0.1,2,"[104, 22]",2,11,55,267,23.565754633715798,[],3
10,12,0.1,2,"[104, 22]",2,12,44,311,27.449249779346868,[],3
10,12,0.1,2,"[104, 22]",2,13,34,345,30.450132391879965,[],3
10,12,0.1,2,"[104, 22]",2,14,14,359,31.685789938217123,[],3
10,12,0.1,2,"[104, 22]",2,15,10,369,32.568402471315096,[],3
10,12,0.1,2,"[104, 22]",2,16,4,373,32.92144748455428,[],3
10,12,0.1,2,"[104, 22]",2,17,4,377,33.27449249779347,[],3
10,12,0.1,2,"[104, 22]",2,18,6,383,33.80406001765225,[],3
10,12,0.1,2,"[104, 22]",2,19,4,387,34.15710503089144,[],3
10,12,0.1,2,"[104, 22]",2,20,2,389,34.33362753751103,[],3
10,12,0.1,2,"[104, 22]",2,21,2,391,34.510150044130626,[],3
10,12,0.1,2,"[104, 22]",2,22,1,392,34.59841129744042,[],3
10,12,0.1,2,"[104, 22]",2,23,0,392,34.59841129744042,[],3
10,12,0.1,2,"[577, 375]",4,24,0,394,34.77493380406001,[],3
10,12,0.1,2,"[13, 587]",6,25,3,399,35.216240070609004,[],3
10,12,0.1,2,"[13, 587]",6,26,3,402,35.48102383053839,[],3
10,12,0.1,2,"[13, 587]",6,27,1,403,35.56928508384819,[],3
10,12,0.1,2,"[13, 587]",6,28,0,403,35.56928508384819,[],3
10,12,0.1,2,"[354, 453]",8,29,0,405,35.745807590467784,[],3
10,12,0.1,2,"[611, 181]",10,30,2,409,36.09885260370697,[],3
10,12,0.1,2,"[611, 181]",10,31,3,412,36.36363636363637,[],3
10,12,0.1,2,"[611, 181]",10,32,1,413,36.45189761694616,[],3
10,12,0.1,2,"[611, 181]",10,33,0,413,36.45189761694616,[],3
10,12,0.1,2,"[597, 286]",12,34,0,415,36.62842012356575,[],3
10,12,0.1,2,"[130, 414]",14,35,1,418,36.89320388349515,[],3
10,12,0.1,2,"[130, 414]",14,36,5,423,37.33451015004413,[],3
10,12,0.1,2,"[130, 414]",14,37,7,430,37.95233892321271,[],3
10,12,0.1,2,"[130, 414]",14,38,2,432,38.128861429832305,[],3
10,12,0.1,2,"[130, 414]",14,39,0,432,38.128861429832305,[],3
10,12,0.1,2,"[686, 321]",16,40,0,434,38.305383936451896,[],3
10,12,0.1,2,"[457, 367]",18,41,1,437,38.57016769638129,[],3
10,12,0.1,2,"[457, 367]",18,42,1,438,38.658428949691086,[],3
10,12,0.1,2,"[457, 367]",18,43,0,438,38.658428949691086,[],3
10,12,0.1,2,"[81, 346]",20,44,0,440,38.83495145631068,[],3
10,12,0.1,2,"[255, 531]",22,45,4,446,39.364518976169464,[],3
10,12,0.1,2,"[255, 531]",22,46,5,451,39.80582524271845,[],3
10,12,0.1,2,"[255, 531]",22,47,2,453,39.98234774933805,[],3
10,12,0.1,2,"[255, 531]",22,48,3,456,40.24713150926743,[],3
10,12,0.1,2,"[255, 531]",22,49,1,457,40.33539276257723,[],3
10,12,0.1,2,"[255, 531]",22,50,0,457,40.33539276257723,[],3
10,12,0.1,2,"[157, 659]",24,51,0,459,40.51191526919683,[],3
10,12,0.1,2,"[79, 339]",26,52,2,463,40.86496028243601,[],3
10,12,0.1,2,"[79, 339]",26,53,1,464,40.95322153574581,[],3
10,12,0.1,2,"[79, 339]",26,54,0,464,40.95322153574581,[],3
10,12,0.1,2,"[135, 91]",28,55,0,466,41.1297440423654,[],3
10,12,0.1,2,"[730, 835]",30,56,2,470,41.48278905560459,[],3
10,12,0.1,2,"[730, 835]",30,57,0,470,41.48278905560459,[],3
10,12,0.1,2,"[307, 975]",32,58,0,472,41.65931156222418,[],3
10,12,0.1,1,[55],33,59,4,477,42.10061782877317,[],3
10,12,0.1,1,[55],33,60,1,478,42.18887908208296,[],3
10,12,0.1,1,[55],33,61,0,478,42.18887908208296,[],3
10,12,0.1,4,"[104, 22, 332, 15]",4,1,16,20,1.7652250661959399,[],3
10,12,0.1,4,"[104, 22, 332, 15]",4,2,19,39,3.442188879082083,[],3
10,12,0.1,4,"[104, 22, 332, 15]",4,3,48,87,7.67872903795234,[],3
10,12,0.1,4,"[104, 22, 332, 15]",4,4,63,150,13.239187996469552,[],3
10,12,0.1,4,"[104, 22, 332, 15]",4,5,67,217,19.152691968225948,[],3
10,12,0.1,4,"[104, 22, 332, 15]",4,6,53,270,23.830538393645188,[],3
10,12,0.1,4,"[104, 22, 332, 15]",4,7,47,317,27.978817299205648,[],3
10,12,0.1,4,"[104, 22, 332, 15]",4,8,34,351,30.979699911738745,[],3
10,12,0.1,4,"[104, 22, 332, 15]",4,9,19,370,32.65666372462489,[],3
10,12,0.1,4,"[104, 22, 332, 15]",4,10,11,381,33.627537511032656,[],3
10,12,0.1,4,"[104, 22, 332, 15]",4,11,9,390,34.42188879082083,[],3
10,12,0.1,4,"[104, 22, 332, 15]",4,12,2,392,34.59841129744042,[],3
10,12,0.1,4,"[104, 22, 332, 15]",4,13,0,392,34.59841129744042,[],3
10,12,0.1,4,"[577, 375, 354, 13]",8,14,0,396,34.95145631067961,[],3
10,12,0.1,4,"[587, 453, 611, 181]",12,15,4,404,35.65754633715799,[],3
10,12,0.1,4,"[587, 453, 611, 181]",12,16,5,409,36.09885260370697,[],3
10,12,0.1,4,"[587, 453, 611, 181]",12,17,3,412,36.36363636363637,[],3
10,12,0.1,4,"[587, 453, 611, 181]",12,18,1,413,36.45189761694616,[],3
10,12,0.1,4,"[587, 453, 611, 181]",12,19,0,413,36.45189761694616,[],3
10,12,0.1,4,"[597, 286, 130, 414]",16,20,0,417,36.80494263018535,[],3
10,12,0.1,4,"[686, 321, 659, 457]",20,21,6,427,37.68755516328332,[],3
10,12,0.1,4,"[686, 321, 659, 457]",20,22,10,437,38.57016769638129,[],3
10,12,0.1,4,"[686, 321, 659, 457]",20,23,2,439,38.74669020300088,[],3
10,12,0.1,4,"[686, 321, 659, 457]",20,24,0,439,38.74669020300088,[],3
10,12,0.1,4,"[81, 346, 255, 157]",24,25,0,443,39.09973521624007,[],3
10,12,0.1,4,"[531, 511, 975, 79]",28,26,6,453,39.98234774933805,[],3
10,12,0.1,4,"[531, 511, 975, 79]",28,27,6,459,40.51191526919683,[],3
10,12,0.1,4,"[531, 511, 975, 79]",28,28,2,461,40.68843777581642,[],3
